recordId,publicSlug,titleRu,field,currentStatus,valueToConfirm,note
work_5c1798431a3c4aa2,vesenniy-razliv-pod-oblakami-5c179843,Весенний разлив под облаками,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_5c1798431a3c4aa2,vesenniy-razliv-pod-oblakami-5c179843,Весенний разлив под облаками,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_5c1798431a3c4aa2,vesenniy-razliv-pod-oblakami-5c179843,Весенний разлив под облаками,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_5c1798431a3c4aa2,vesenniy-razliv-pod-oblakami-5c179843,Весенний разлив под облаками,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_97b67d13e2795aab,vesenniy-vecher-97b67d13,Весенний вечер,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_97b67d13e2795aab,vesenniy-vecher-97b67d13,Весенний вечер,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_97b67d13e2795aab,vesenniy-vecher-97b67d13,Весенний вечер,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_97b67d13e2795aab,vesenniy-vecher-97b67d13,Весенний вечер,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_97b67d13e2795aab,vesenniy-vecher-97b67d13,Весенний вечер,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_97b67d13e2795aab,vesenniy-vecher-97b67d13,Весенний вечер,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_97b67d13e2795aab,vesenniy-vecher-97b67d13,Весенний вечер,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_97b67d13e2795aab,vesenniy-vecher-97b67d13,Весенний вечер,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_97b67d13e2795aab,vesenniy-vecher-97b67d13,Весенний вечер,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_749c37d5686c7dc0,vesenniy-zvon-749c37d5,Весенний звон,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_749c37d5686c7dc0,vesenniy-zvon-749c37d5,Весенний звон,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_749c37d5686c7dc0,vesenniy-zvon-749c37d5,Весенний звон,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_749c37d5686c7dc0,vesenniy-zvon-749c37d5,Весенний звон,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_749c37d5686c7dc0,vesenniy-zvon-749c37d5,Весенний звон,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_749c37d5686c7dc0,vesenniy-zvon-749c37d5,Весенний звон,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_749c37d5686c7dc0,vesenniy-zvon-749c37d5,Весенний звон,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_749c37d5686c7dc0,vesenniy-zvon-749c37d5,Весенний звон,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_749c37d5686c7dc0,vesenniy-zvon-749c37d5,Весенний звон,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_767477aac7164659,vesenniy-zvon-767477aa,Весенний звон,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_767477aac7164659,vesenniy-zvon-767477aa,Весенний звон,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_767477aac7164659,vesenniy-zvon-767477aa,Весенний звон,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_767477aac7164659,vesenniy-zvon-767477aa,Весенний звон,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_767477aac7164659,vesenniy-zvon-767477aa,Весенний звон,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_767477aac7164659,vesenniy-zvon-767477aa,Весенний звон,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_767477aac7164659,vesenniy-zvon-767477aa,Весенний звон,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_767477aac7164659,vesenniy-zvon-767477aa,Весенний звон,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_767477aac7164659,vesenniy-zvon-767477aa,Весенний звон,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_94ddfeb98934f4f9,vesennyaya-lazur-94ddfeb9,Весенняя лазурь,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_94ddfeb98934f4f9,vesennyaya-lazur-94ddfeb9,Весенняя лазурь,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_94ddfeb98934f4f9,vesennyaya-lazur-94ddfeb9,Весенняя лазурь,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_94ddfeb98934f4f9,vesennyaya-lazur-94ddfeb9,Весенняя лазурь,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_94ddfeb98934f4f9,vesennyaya-lazur-94ddfeb9,Весенняя лазурь,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_94ddfeb98934f4f9,vesennyaya-lazur-94ddfeb9,Весенняя лазурь,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_94ddfeb98934f4f9,vesennyaya-lazur-94ddfeb9,Весенняя лазурь,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_94ddfeb98934f4f9,vesennyaya-lazur-94ddfeb9,Весенняя лазурь,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_94ddfeb98934f4f9,vesennyaya-lazur-94ddfeb9,Весенняя лазурь,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_58360628b1a84360,vesennyaya-ottepel-v-derevne-58360628,Весенняя оттепель в деревне,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_58360628b1a84360,vesennyaya-ottepel-v-derevne-58360628,Весенняя оттепель в деревне,artistTitle,needs_owner_input,,"Подтвердите авторское название, если оно существует."
work_58360628b1a84360,vesennyaya-ottepel-v-derevne-58360628,Весенняя оттепель в деревне,creationDate,unknown,,Укажите год или диапазон создания.
work_58360628b1a84360,vesennyaya-ottepel-v-derevne-58360628,Весенняя оттепель в деревне,materialsTechniques,unknown,,Укажите основу и технику.
work_58360628b1a84360,vesennyaya-ottepel-v-derevne-58360628,Весенняя оттепель в деревне,dimensions,unknown,,Укажите размеры в сантиметрах и порядок осей.
work_58360628b1a84360,vesennyaya-ottepel-v-derevne-58360628,Весенняя оттепель в деревне,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_58360628b1a84360,vesennyaya-ottepel-v-derevne-58360628,Весенняя оттепель в деревне,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_58360628b1a84360,vesennyaya-ottepel-v-derevne-58360628,Весенняя оттепель в деревне,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_58360628b1a84360,vesennyaya-ottepel-v-derevne-58360628,Весенняя оттепель в деревне,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_58360628b1a84360,vesennyaya-ottepel-v-derevne-58360628,Весенняя оттепель в деревне,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_58360628b1a84360,vesennyaya-ottepel-v-derevne-58360628,Весенняя оттепель в деревне,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_58360628b1a84360,vesennyaya-ottepel-v-derevne-58360628,Весенняя оттепель в деревне,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_58360628b1a84360,vesennyaya-ottepel-v-derevne-58360628,Весенняя оттепель в деревне,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_0218bc6029a90bda,vesennyaya-reka-0218bc60,Весенняя река,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_0218bc6029a90bda,vesennyaya-reka-0218bc60,Весенняя река,artistTitle,needs_owner_input,,"Подтвердите авторское название, если оно существует."
work_0218bc6029a90bda,vesennyaya-reka-0218bc60,Весенняя река,creationDate,unknown,,Укажите год или диапазон создания.
work_0218bc6029a90bda,vesennyaya-reka-0218bc60,Весенняя река,materialsTechniques,unknown,,Укажите основу и технику.
work_0218bc6029a90bda,vesennyaya-reka-0218bc60,Весенняя река,dimensions,unknown,,Укажите размеры в сантиметрах и порядок осей.
work_0218bc6029a90bda,vesennyaya-reka-0218bc60,Весенняя река,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_0218bc6029a90bda,vesennyaya-reka-0218bc60,Весенняя река,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_0218bc6029a90bda,vesennyaya-reka-0218bc60,Весенняя река,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_0218bc6029a90bda,vesennyaya-reka-0218bc60,Весенняя река,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_0218bc6029a90bda,vesennyaya-reka-0218bc60,Весенняя река,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_0218bc6029a90bda,vesennyaya-reka-0218bc60,Весенняя река,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_0218bc6029a90bda,vesennyaya-reka-0218bc60,Весенняя река,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_0218bc6029a90bda,vesennyaya-reka-0218bc60,Весенняя река,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_f8c55e41f6e5bf05,vesna-f8c55e41,Весна,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_f8c55e41f6e5bf05,vesna-f8c55e41,Весна,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_f8c55e41f6e5bf05,vesna-f8c55e41,Весна,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_f8c55e41f6e5bf05,vesna-f8c55e41,Весна,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_f8c55e41f6e5bf05,vesna-f8c55e41,Весна,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_f8c55e41f6e5bf05,vesna-f8c55e41,Весна,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_f8c55e41f6e5bf05,vesna-f8c55e41,Весна,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_f8c55e41f6e5bf05,vesna-f8c55e41,Весна,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_f8c55e41f6e5bf05,vesna-f8c55e41,Весна,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_f85cec2a88e77d33,vesna-v-makarovke-f85cec2a,Весна в Макаровке,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_f85cec2a88e77d33,vesna-v-makarovke-f85cec2a,Весна в Макаровке,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_f85cec2a88e77d33,vesna-v-makarovke-f85cec2a,Весна в Макаровке,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_f85cec2a88e77d33,vesna-v-makarovke-f85cec2a,Весна в Макаровке,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_f85cec2a88e77d33,vesna-v-makarovke-f85cec2a,Весна в Макаровке,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_f85cec2a88e77d33,vesna-v-makarovke-f85cec2a,Весна в Макаровке,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_f85cec2a88e77d33,vesna-v-makarovke-f85cec2a,Весна в Макаровке,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_f85cec2a88e77d33,vesna-v-makarovke-f85cec2a,Весна в Макаровке,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_f85cec2a88e77d33,vesna-v-makarovke-f85cec2a,Весна в Макаровке,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_f896ac78c8bd4d5d,vesna-v-palekhe-f896ac78,Весна в Палехе,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_f896ac78c8bd4d5d,vesna-v-palekhe-f896ac78,Весна в Палехе,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_f896ac78c8bd4d5d,vesna-v-palekhe-f896ac78,Весна в Палехе,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_f896ac78c8bd4d5d,vesna-v-palekhe-f896ac78,Весна в Палехе,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_f896ac78c8bd4d5d,vesna-v-palekhe-f896ac78,Весна в Палехе,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_f896ac78c8bd4d5d,vesna-v-palekhe-f896ac78,Весна в Палехе,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_f896ac78c8bd4d5d,vesna-v-palekhe-f896ac78,Весна в Палехе,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_f896ac78c8bd4d5d,vesna-v-palekhe-f896ac78,Весна в Палехе,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_f896ac78c8bd4d5d,vesna-v-palekhe-f896ac78,Весна в Палехе,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_5230accaa81df311,vesna-v-s-tavla-5230acca,Весна в с. Тавла,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_5230accaa81df311,vesna-v-s-tavla-5230acca,Весна в с. Тавла,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_5230accaa81df311,vesna-v-s-tavla-5230acca,Весна в с. Тавла,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_5230accaa81df311,vesna-v-s-tavla-5230acca,Весна в с. Тавла,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_5230accaa81df311,vesna-v-s-tavla-5230acca,Весна в с. Тавла,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_5230accaa81df311,vesna-v-s-tavla-5230acca,Весна в с. Тавла,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_5230accaa81df311,vesna-v-s-tavla-5230acca,Весна в с. Тавла,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_5230accaa81df311,vesna-v-s-tavla-5230acca,Весна в с. Тавла,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_5230accaa81df311,vesna-v-s-tavla-5230acca,Весна в с. Тавла,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_8dc265b611c5d78f,vesna-v-s-tavla-8dc265b6,Весна в с. Тавла,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_8dc265b611c5d78f,vesna-v-s-tavla-8dc265b6,Весна в с. Тавла,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_8dc265b611c5d78f,vesna-v-s-tavla-8dc265b6,Весна в с. Тавла,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_8dc265b611c5d78f,vesna-v-s-tavla-8dc265b6,Весна в с. Тавла,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_8dc265b611c5d78f,vesna-v-s-tavla-8dc265b6,Весна в с. Тавла,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_8dc265b611c5d78f,vesna-v-s-tavla-8dc265b6,Весна в с. Тавла,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_8dc265b611c5d78f,vesna-v-s-tavla-8dc265b6,Весна в с. Тавла,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_8dc265b611c5d78f,vesna-v-s-tavla-8dc265b6,Весна в с. Тавла,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_8dc265b611c5d78f,vesna-v-s-tavla-8dc265b6,Весна в с. Тавла,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_76849ad3afe23e98,vesna-v-tavle-76849ad3,Весна в Тавле,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_76849ad3afe23e98,vesna-v-tavle-76849ad3,Весна в Тавле,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_76849ad3afe23e98,vesna-v-tavle-76849ad3,Весна в Тавле,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_76849ad3afe23e98,vesna-v-tavle-76849ad3,Весна в Тавле,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_76849ad3afe23e98,vesna-v-tavle-76849ad3,Весна в Тавле,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_76849ad3afe23e98,vesna-v-tavle-76849ad3,Весна в Тавле,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_76849ad3afe23e98,vesna-v-tavle-76849ad3,Весна в Тавле,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_76849ad3afe23e98,vesna-v-tavle-76849ad3,Весна в Тавле,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_76849ad3afe23e98,vesna-v-tavle-76849ad3,Весна в Тавле,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_f1ceaad48a110729,vesna-v-yurevtse-f1ceaad4,Весна в Юрьевце,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_f1ceaad48a110729,vesna-v-yurevtse-f1ceaad4,Весна в Юрьевце,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_f1ceaad48a110729,vesna-v-yurevtse-f1ceaad4,Весна в Юрьевце,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_f1ceaad48a110729,vesna-v-yurevtse-f1ceaad4,Весна в Юрьевце,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_f1ceaad48a110729,vesna-v-yurevtse-f1ceaad4,Весна в Юрьевце,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_f1ceaad48a110729,vesna-v-yurevtse-f1ceaad4,Весна в Юрьевце,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_f1ceaad48a110729,vesna-v-yurevtse-f1ceaad4,Весна в Юрьевце,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_f1ceaad48a110729,vesna-v-yurevtse-f1ceaad4,Весна в Юрьевце,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_f1ceaad48a110729,vesna-v-yurevtse-f1ceaad4,Весна в Юрьевце,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_53e58cbbef8f7fd6,vesna-za-oknom-53e58cbb,Весна за окном,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_53e58cbbef8f7fd6,vesna-za-oknom-53e58cbb,Весна за окном,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_53e58cbbef8f7fd6,vesna-za-oknom-53e58cbb,Весна за окном,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_53e58cbbef8f7fd6,vesna-za-oknom-53e58cbb,Весна за окном,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_53e58cbbef8f7fd6,vesna-za-oknom-53e58cbb,Весна за окном,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_53e58cbbef8f7fd6,vesna-za-oknom-53e58cbb,Весна за окном,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_53e58cbbef8f7fd6,vesna-za-oknom-53e58cbb,Весна за окном,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_53e58cbbef8f7fd6,vesna-za-oknom-53e58cbb,Весна за окном,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_53e58cbbef8f7fd6,vesna-za-oknom-53e58cbb,Весна за окном,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_5889e23bf132f6d0,vesna-zvenit-5889e23b,Весна звенит,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_5889e23bf132f6d0,vesna-zvenit-5889e23b,Весна звенит,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_5889e23bf132f6d0,vesna-zvenit-5889e23b,Весна звенит,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_5889e23bf132f6d0,vesna-zvenit-5889e23b,Весна звенит,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_5889e23bf132f6d0,vesna-zvenit-5889e23b,Весна звенит,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_5889e23bf132f6d0,vesna-zvenit-5889e23b,Весна звенит,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_5889e23bf132f6d0,vesna-zvenit-5889e23b,Весна звенит,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_5889e23bf132f6d0,vesna-zvenit-5889e23b,Весна звенит,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_5889e23bf132f6d0,vesna-zvenit-5889e23b,Весна звенит,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_cf46b506a7a3d547,vid-iz-okna-na-zimniy-dvor-cf46b506,Вид из окна на зимний двор,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_cf46b506a7a3d547,vid-iz-okna-na-zimniy-dvor-cf46b506,Вид из окна на зимний двор,artistTitle,needs_owner_input,,"Подтвердите авторское название, если оно существует."
work_cf46b506a7a3d547,vid-iz-okna-na-zimniy-dvor-cf46b506,Вид из окна на зимний двор,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_cf46b506a7a3d547,vid-iz-okna-na-zimniy-dvor-cf46b506,Вид из окна на зимний двор,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_cf46b506a7a3d547,vid-iz-okna-na-zimniy-dvor-cf46b506,Вид из окна на зимний двор,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_cf46b506a7a3d547,vid-iz-okna-na-zimniy-dvor-cf46b506,Вид из окна на зимний двор,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_cf46b506a7a3d547,vid-iz-okna-na-zimniy-dvor-cf46b506,Вид из окна на зимний двор,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_cf46b506a7a3d547,vid-iz-okna-na-zimniy-dvor-cf46b506,Вид из окна на зимний двор,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_cf46b506a7a3d547,vid-iz-okna-na-zimniy-dvor-cf46b506,Вид из окна на зимний двор,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_cf46b506a7a3d547,vid-iz-okna-na-zimniy-dvor-cf46b506,Вид из окна на зимний двор,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_6e7d648020cb3527,voskresnyy-den-v-kolomne-6e7d6480,Воскресный день в Коломне,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_6e7d648020cb3527,voskresnyy-den-v-kolomne-6e7d6480,Воскресный день в Коломне,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_6e7d648020cb3527,voskresnyy-den-v-kolomne-6e7d6480,Воскресный день в Коломне,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_6e7d648020cb3527,voskresnyy-den-v-kolomne-6e7d6480,Воскресный день в Коломне,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_6e7d648020cb3527,voskresnyy-den-v-kolomne-6e7d6480,Воскресный день в Коломне,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_6e7d648020cb3527,voskresnyy-den-v-kolomne-6e7d6480,Воскресный день в Коломне,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_6e7d648020cb3527,voskresnyy-den-v-kolomne-6e7d6480,Воскресный день в Коломне,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_6e7d648020cb3527,voskresnyy-den-v-kolomne-6e7d6480,Воскресный день в Коломне,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_6e7d648020cb3527,voskresnyy-den-v-kolomne-6e7d6480,Воскресный день в Коломне,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_310ced83e5e7a38f,vremya-zastylo-310ced83,Время застыло,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_310ced83e5e7a38f,vremya-zastylo-310ced83,Время застыло,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_310ced83e5e7a38f,vremya-zastylo-310ced83,Время застыло,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_310ced83e5e7a38f,vremya-zastylo-310ced83,Время застыло,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_310ced83e5e7a38f,vremya-zastylo-310ced83,Время застыло,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_310ced83e5e7a38f,vremya-zastylo-310ced83,Время застыло,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
work_310ced83e5e7a38f,vremya-zastylo-310ced83,Время застыло,bibliography,needs_owner_input,,Добавьте публикации или подтвердите их отсутствие.
work_310ced83e5e7a38f,vremya-zastylo-310ced83,Время застыло,workCopyright,needs_owner_input,,Подтвердите правообладателя произведения.
work_310ced83e5e7a38f,vremya-zastylo-310ced83,Время застыло,imageCopyright,needs_owner_input,,Подтвердите правообладателя репродукции.
work_03a4731b8b45b5a2,vykhod-03a4731b,Выход,artistInventoryNumber,needs_owner_input,,"Укажите настоящий авторский или музейный номер, если он существует и может быть опубликован."
work_03a4731b8b45b5a2,vykhod-03a4731b,Выход,inscriptions,not_visible,,"Укажите подпись, дату и другие надписи на работе или подтвердите их отсутствие."
work_03a4731b8b45b5a2,vykhod-03a4731b,Выход,condition,not_visible,,"Добавьте сведения о состоянии, если они известны."
work_03a4731b8b45b5a2,vykhod-03a4731b,Выход,currentOwner,needs_owner_input,,"Укажите владельца, если это можно публиковать."
work_03a4731b8b45b5a2,vykhod-03a4731b,Выход,currentLocation,needs_owner_input,,"Укажите местонахождение, если это можно публиковать."
work_03a4731b8b45b5a2,vykhod-03a4731b,Выход,exhibitions,needs_owner_input,,Добавьте выставки или подтвердите их отсутствие.
